psgc,region_name,province_name,citymun_name,barangay_name,physical_factor,ip_pop,armed_conf,idp,elcac_brgy,four_ps,imr,imr_prov_ref,ufmr,ufmr_prov_ref,fic,fic_prov_ref,abr,abr_prov_ref,pre_natal,pre_natal_prov_ref,sba,sba_prov_ref,water,water_prov_ref,dataentry_comment,health_indicators,decision,values_capped,capped_indicators
1804624002,NEGROS ISLAND REGION (NIR),NEGROS ORIENTAL,VALLEHERMOSO,BAIRAN,100,0,0,0,0,20,0,13,0,16,21.4,55.5,0,33,60,72.09,0,89.27,94,96.05,Entry acceptable,4,UUA,0,
1804624004,NEGROS ISLAND REGION (NIR),NEGROS ORIENTAL,VALLEHERMOSO,GUBA,100,0,0,0,0,18,0,13,0,16,33.9,55.5,33.3,33,51.8,72.09,0,89.27,87,96.05,Entry acceptable,5,UUA,0,
1804624009,NEGROS ISLAND REGION (NIR),NEGROS ORIENTAL,VALLEHERMOSO,MAGLAHOS,42,0,0,0,0,16,0,13,0,16,34.1,55.5,100,33,83.3,72.09,0,89.27,82,96.05,Entry acceptable,4,UUA,0,
1804624014,NEGROS ISLAND REGION (NIR),NEGROS ORIENTAL,VALLEHERMOSO,TAGBINO,30,0,0,0,0,18,0,13,0,16,47.2,55.5,0,33,60,72.09,0,89.27,90,96.05,Entry acceptable,4,UUA,0,
0102804002,REGION I (ILOCOS REGION),ILOCOS NORTE,BANGUI,BACSIL,75,14,0,0,0,11,0,17.1,0,19.44,10,90.93,0,13,10,100,4,99.98,100,100,With values above 100,4,UUA,0,
0102804011,REGION I (ILOCOS REGION),ILOCOS NORTE,BANGUI,PAYAC,60,11,0,0,1,20,0,17.1,0,19.44,6,90.93,1,13,8,100,5,99.98,100,100,With values above 100,3,UUA,1,water
0102811003,REGION I (ILOCOS REGION),ILOCOS NORTE,BANNA,BARBARANGAY,100,0,0,0,0,19,0,17.1,0,19.44,76.92,90.93,1.57,13,33.94,100,3.2,99.98,97.15,100,With values above 100,4,UUA,0,
0102811022,REGION I (ILOCOS REGION),ILOCOS NORTE,BANNA,BINACAG,28,0,0,0,0,14,0,17.1,0,19.44,46.15,90.93,1.02,13,35,100,2.6,99.98,97.92,100,With values above 100,4,UUA,0,
0102811015,REGION I (ILOCOS REGION),ILOCOS NORTE,BANNA,MACAYEPYEP,28,0,0,0,0,13,0,17.1,0,19.44,80,90.93,0,13,21.1,100,4.5,99.98,99.28,100,With values above 100,4,UUA,0,
0102811017,REGION I (ILOCOS REGION),ILOCOS NORTE,BANNA,NAGPATAYAN,28,0,0,0,0,13,0,17.1,0,19.44,81.82,90.93,1.33,13,61.63,100,6.4,99.98,100,100,With values above 100,4,UUA,0,
0102807001,REGION I (ILOCOS REGION),ILOCOS NORTE,CARASI,ANGSET,75,84,0,0,0,16,0,17.1,0,19.44,75,90.93,0,13,0,100,0,99.98,100,100,With values above 100,4,UUA,0,
0102813014,REGION I (ILOCOS REGION),ILOCOS NORTE,MARCOS,CACAFEAN,100,83,0,0,1,33,0,17.1,0,19.44,100,90.93,1.37,13,68.12,100,100,99.98,100,100,With values above 100,2,UUA,0,
0102813013,REGION I (ILOCOS REGION),ILOCOS NORTE,MARCOS,SANTIAGO,100,0,0,0,0,12,0,17.1,0,19.44,73.62,90.93,0,13,18.41,100,98,99.98,100,100,With values above 100,4,UUA,0,
0102814002,REGION I (ILOCOS REGION),ILOCOS NORTE,NUEVA ERA,BARANGOBONG,100,57,0,0,0,37,0,17.1,0,19.44,88,90.93,0,13,100,100,100,99.98,94,100,With values above 100,3,UUA,0,
0102815006,REGION I (ILOCOS REGION),ILOCOS NORTE,PAGUDPUD,CAUNAYAN,42,7,0,0,0,14,0,17.1,0,19.44,100,90.93,19.74,13,57.14,100,0,99.98,75.76,100,With values above 100,4,UUA,0,
0102815007,REGION I (ILOCOS REGION),ILOCOS NORTE,PAGUDPUD,DAMPIG,28,5,0,0,0,9,0,17.1,0,19.44,66.67,90.93,0,13,27.78,100,0,99.98,100,100,With values above 100,4,UUA,0,
